Business Name,Address,City,Phone Number,Website,Category / Cuisine,Source,Confidence Score (Independent),LastName,Email
Chuck's Roadhouse,"261;263 Woodlawn Road West, Guelph",Guelph,(519) 265-6662,https://www.chucksroadhouse.com/,"burger, steak house",OpenStreetMap,1,Unknown772,Unknown772@gmail.com
Royal City Restaurant,"241 Edinburgh Road North, Guelph",Guelph,,,"chinese, american",OpenStreetMap,1,Unknown773,Unknown773@gmail.com
Rocky's Drive-In Ltd.,"520 Elizabeth Street, Guelph",Guelph,,,hot dog,OpenStreetMap,1,Unknown774,Unknown774@gmail.com
W Sushi,"235 Edinburgh Road South, Guelph",Guelph,,,sushi,OpenStreetMap,1,Unknown775,Unknown775@gmail.com
Uptown Grill,"694 Woolwich Street, Guelph",Guelph,,,restaurant,OpenStreetMap,1,Unknown776,Unknown776@gmail.com
Lucky Belly,"763 Woolwich Street, Guelph",Guelph,(519) 265-9222,https://theluckybelly.ca/,burger,OpenStreetMap,1,Unknown777,Unknown777@gmail.com
Sugo on Surrey,"117 Surrey Street East, Guelph",Guelph,,,restaurant,OpenStreetMap,1,Unknown778,Unknown778@gmail.com
Decadently Yours,"119 Surrey Street East, Guelph",Guelph,,,pastry,OpenStreetMap,1,Unknown779,Unknown779@gmail.com
Bardo,105 Gordon Street,Guelph,,,pizza,OpenStreetMap,1,Unknown780,Unknown780@gmail.com
Milestones,"185 Stone Road West, Guelph",Guelph,,https://www.milestonesrestaurants.com/,bar and grill,OpenStreetMap,1,Unknown781,Unknown781@gmail.com
Cadence,"88 Yarmouth Street, Guelph",Guelph,,,restaurant,OpenStreetMap,1,Unknown782,Unknown782@gmail.com
Laza Food & Beverages,"74 Ontario Street, Guelph",Guelph,(519) 731-2204,https://lazafandb.com/,ethiopian,OpenStreetMap,1,Unknown783,Unknown783@gmail.com
Manouche,88 Gordon Street,Guelph,(519) 265-8666,https://www.manouchegrill.com/,mediterranean,OpenStreetMap,1,Unknown784,Unknown784@gmail.com
Coco Latte,"55 Wyndham Street North, Guelph",Guelph,,,coffee shop,OpenStreetMap,1,Unknown785,Unknown785@gmail.com
Sakina's Catering,56 Washburn Dr Guelph ON N1E 0B2,Guelph,(647) 966-1559,http://www.facebook.com/10976,,YellowPages.ca,1,Unknown786,Unknown786@gmail.com
Manchu Wok,"292 Stone Road West, Guelph",Guelph,,,chinese,OpenStreetMap,1,Unknown787,Unknown787@gmail.com
Cultures,,Guelph,,,sandwich,OpenStreetMap,1,Unknown788,Unknown788@gmail.com
Kernels Popcorn,,Guelph,,,popcorn,OpenStreetMap,1,Unknown789,Unknown789@gmail.com
Chatime,,Guelph,,,bubble tea,OpenStreetMap,1,Unknown790,Unknown790@gmail.com
Ray's Chinese,,Guelph,,,chinese,OpenStreetMap,1,Unknown791,Unknown791@gmail.com
The Owl of Minerva,,Guelph,,,asian,OpenStreetMap,1,Unknown792,Unknown792@gmail.com
The Grind,,Guelph,,,cafe,OpenStreetMap,1,Unknown793,Unknown793@gmail.com
Booster Juice,,Guelph,,,juice,OpenStreetMap,1,Unknown794,Unknown794@gmail.com
The Great Canadian Bagel,,Guelph,,,restaurant,OpenStreetMap,1,Unknown795,Unknown795@gmail.com
Sushi-Q,,Guelph,,,sushi,OpenStreetMap,1,Unknown796,Unknown796@gmail.com
Cora,35 Harvard Road,Guelph,(519) 763-2844,https://chezcora.com/,breakfast,OpenStreetMap,1,Unknown797,Unknown797@gmail.com
Dough Box,,Guelph,,,pizza,OpenStreetMap,1,Unknown798,Unknown798@gmail.com
Golden Fish and Chips,,Guelph,,,fish and chips,OpenStreetMap,1,Unknown799,Unknown799@gmail.com
Spice Roots,,Guelph,,,indian,OpenStreetMap,1,Unknown800,Unknown800@gmail.com
Gino's Pizza,,Guelph,,,pizza,OpenStreetMap,1,Unknown801,Unknown801@gmail.com
Pizza Express Guelph,"672 Woolwich Street, Guelph",Guelph,(519) 837-0001,https://www.mypizzaexpress.ca/,pizza,OpenStreetMap,1,Unknown802,Unknown802@gmail.com
COBS Bread,"20 Clair Road West, Guelph",Guelph,(519) 821-5200,https://www.cobsbread.com/local-bakery/clair-marketplace-guelph/,bakery,OpenStreetMap,1,Unknown803,Unknown803@gmail.com
Mr Souvlaki,,Guelph,,,fast food,OpenStreetMap,1,Unknown804,Unknown804@gmail.com
Real Fruit Bubble Tea,,Guelph,,,bubble tea,OpenStreetMap,1,Unknown805,Unknown805@gmail.com
Pita Land,,Guelph,,,pita,OpenStreetMap,1,Unknown806,Unknown806@gmail.com
China Express,,Guelph,,,chinese,OpenStreetMap,1,Unknown807,Unknown807@gmail.com
Wings Up!,,Guelph,,,chicken,OpenStreetMap,1,Unknown808,Unknown808@gmail.com
Shawarma G,328 Speedvale Avenue East,Guelph,,,"shwarma, syrian",OpenStreetMap,1,Unknown809,Unknown809@gmail.com
Baskin-Robbins,,Guelph,,,ice cream,OpenStreetMap,1,Unknown810,Unknown810@gmail.com
Fresh Burrito,,Guelph,,,burrito,OpenStreetMap,1,Unknown811,Unknown811@gmail.com
KazaMeza,,Guelph,,,kebab,OpenStreetMap,1,Unknown812,Unknown812@gmail.com
Kirtida Kitchen,265 Eramosa Road,Guelph,(519) 766-0055,https://519-766-0055,indian,OpenStreetMap,1,Unknown813,Unknown813@gmail.com
M.E. Cafe,,Guelph,,,cafe,OpenStreetMap,1,Unknown814,Unknown814@gmail.com
Sweet Temptations Cupcakery,"1398 Gordon Street, Guelph",Guelph,,https://www.sweettemptations.ca/,bakery,OpenStreetMap,1,Unknown815,Unknown815@gmail.com
Williams Fresh Cafe,435 Stone Road West,Guelph,,,cafe,OpenStreetMap,1,Unknown816,Unknown816@gmail.com
BarBurrito,,Guelph,,https://www.barburrito.ca/location/guelph-35-harvard-road/,mexican,OpenStreetMap,1,Unknown817,Unknown817@gmail.com
Z-Teca,,Guelph,,,burrito,OpenStreetMap,1,Unknown818,Unknown818@gmail.com
Centurion Coffee,"1027 Gordon Street, Guelph",Guelph,(519) 265-7177,https://www.centurioncoffee.ca/,coffee shop,OpenStreetMap,1,Unknown819,Unknown819@gmail.com
Red Swan Pizza,,Guelph,,,pizza,OpenStreetMap,1,Unknown820,Unknown820@gmail.com
Manhattans,"951 Gordon Street, Guelph",Guelph,,https://manhattans.ca/,restaurant,OpenStreetMap,1,Unknown821,Unknown821@gmail.com
University Square Bakery and Deli,,Guelph,,,bakery,OpenStreetMap,1,Unknown822,Unknown822@gmail.com
Bob's Dogs,,Guelph,,,fast food,OpenStreetMap,1,Unknown823,Unknown823@gmail.com
Firehouse Subs,,Guelph,,,sandwich,OpenStreetMap,1,Unknown824,Unknown824@gmail.com
South Street Burger,,Guelph,,,burger,OpenStreetMap,1,Unknown825,Unknown825@gmail.com
BarBurrito,Guelph,Guelph,,https://www.barburrito.ca/location/guelph-clair-rd/,mexican,OpenStreetMap,1,Unknown826,Unknown826@gmail.com
Borealis Grille & Bar,"1388 Gordon Street, Guelph",Guelph,(519) 265-9007,https://borealisgrille.ca/,restaurant,OpenStreetMap,1,Unknown827,Unknown827@gmail.com
Wok's Taste Restaurant,"16 Carden Street, Guelph",Guelph,,https://wokstaste.ca/,chinese,OpenStreetMap,1,Unknown828,Unknown828@gmail.com
Mandarin,"565 Woodlawn Road West, Guelph",Guelph,(519) 837-9000,https://www.mandarinrestaurant.com/,"chinese, american, buffet",OpenStreetMap,1,Unknown829,Unknown829@gmail.com
Pita Pit,5 Woodlawn Road West,Guelph,,,pita,OpenStreetMap,1,Unknown830,Unknown830@gmail.com
Pizzaville,,Guelph,,,pizza,OpenStreetMap,1,Unknown831,Unknown831@gmail.com
Pressed for Time Paninis,"113 McDonnell Street, Guelph",Guelph,,,sandwich,OpenStreetMap,1,Unknown832,Unknown832@gmail.com
Rise & Shine,,Guelph,,,breakfast,OpenStreetMap,1,Unknown833,Unknown833@gmail.com
Miijidaa,,Guelph,,,local,OpenStreetMap,1,Unknown834,Unknown834@gmail.com
NV Kitchen + Bar,"16 Wyndham Street North, Guelph",Guelph,,https://nvkitchenbar.ca/,american,OpenStreetMap,1,Unknown835,Unknown835@gmail.com
Chuck's Roadhouse,,Guelph,,,"burger, steak house",OpenStreetMap,1,Unknown836,Unknown836@gmail.com
Williams Fresh Cafe,"Edinburgh Road South, Guelph",Guelph,,https://williamsfreshcafe.com,coffee shop,OpenStreetMap,1,Unknown837,Unknown837@gmail.com
West End Bakery,,Guelph,,,bakery,OpenStreetMap,1,Unknown838,Unknown838@gmail.com
Red Brick Cafe,8 Douglas Street,Guelph,(519) 836-1126,https://www.redbrickcafe.ca/,coffee shop,OpenStreetMap,1,Unknown839,Unknown839@gmail.com
Atmosphere Cafe + Etc,"24 Carden Street, Guelph",Guelph,,https://atmospherecafe.squarespace.com/,cafe,OpenStreetMap,1,Unknown840,Unknown840@gmail.com
La Reina,"10 Wyndham Street North, Guelph",Guelph,,https://www.lareina519.com/,mexican,OpenStreetMap,1,Unknown841,Unknown841@gmail.com
Mr. Sub,"23 Wellington Street East, Guelph",Guelph,(519) 823-4525,https://mrsub.ca/stores/23-wellington-st-east,sandwich,OpenStreetMap,1,Unknown842,Unknown842@gmail.com
The Cone Shoppe,,Guelph,,,ice cream,OpenStreetMap,1,Unknown843,Unknown843@gmail.com
Planet Bean Coffee,Guelph,Guelph,,,cafe,OpenStreetMap,1,Unknown844,Unknown844@gmail.com
Pita Pit,,Guelph,,,pita,OpenStreetMap,1,Unknown845,Unknown845@gmail.com
Sunset Grill,,Guelph,,https://sunsetgrill.ca/,american,OpenStreetMap,1,Unknown846,Unknown846@gmail.com
Sam's Grill,"715 Wellington Street West, Guelph",Guelph,,https://www.samsgrill.ca/,burger,OpenStreetMap,1,Unknown847,Unknown847@gmail.com
Cherry Blossom Sushi Bar,"103 Clair Road East, Guelph",Guelph,,https://cherryblossomsushibar.com/,sushi,OpenStreetMap,1,Unknown848,Unknown848@gmail.com
Thaï Express,,Guelph,,,thai,OpenStreetMap,1,Unknown849,Unknown849@gmail.com
Symposium Cafe Restaurant Guelph,"304 Stone Road West, Guelph",Guelph,(519) 824-4138,https://symposiumcafe.com/locations/guelph-restaurants,"breakfast, burger, dessert, coffee shop, sandwich, seafood, chicken, american, regional, ice cream, international, fish and chips, fish, salad, pasta, cake, juice",OpenStreetMap,1,Unknown850,Unknown850@gmail.com
Diwa Classic Indian Cuisine,"336 Speedvale Avenue West, Guelph",Guelph,(519) 826-9711,http://www.diwaindiancuisine.com/,indian,OpenStreetMap,1,Unknown851,Unknown851@gmail.com
Killer Cupcakes Goremet,"32 Wilson Street, Guelph",Guelph,(519) 993-2520,https://www.killercupcakes.ca/,bakery,OpenStreetMap,1,Unknown852,Unknown852@gmail.com
Decadently Yours,"119 Surrey St E, Guelph",Guelph,(519) 265-5314,https://decadentlyyours.ca/,bakery,OpenStreetMap,1,Unknown853,Unknown853@gmail.com
The Albion Hotel,"49 Norfolk St, Guelph",Guelph,(519) 821-7125,https://thealbionhotel.ca/menu/albion-kitchen/entrees/,restaurant,OpenStreetMap,1,Unknown854,Unknown854@gmail.com
Wellington Cakes,"9 Douglas St, Guelph",Guelph,(519) 836-5088,,bakery,OpenStreetMap,1,Unknown855,Unknown855@gmail.com
Soora,"45 Cork St E, Guelph",Guelph,(519) 265-9228,,restaurant,OpenStreetMap,1,Unknown856,Unknown856@gmail.com
Sweetea,,Guelph,,,bubble tea,OpenStreetMap,1,Unknown857,Unknown857@gmail.com
St. Louis Bar & Grill,,Guelph,,,chicken,OpenStreetMap,1,Unknown858,Unknown858@gmail.com
Wild Wing,,Guelph,,,chicken,OpenStreetMap,1,Unknown859,Unknown859@gmail.com
Pizza Depot,"995 Paisley Road, Guelph",Guelph,(519) 766-9711,,pizza,OpenStreetMap,1,Unknown860,Unknown860@gmail.com
JF Chen,"995 Paisley Road, Guelph",Guelph,(519) 822-8868,https://www.jfchen.ca/,chinese,OpenStreetMap,1,Unknown861,Unknown861@gmail.com
Burger Factory,"485 Silvercreek Parkway North #13, Guelph",Guelph,,,burger,OpenStreetMap,1,Unknown862,Unknown862@gmail.com
City Pizza,"20 Woodlawn Road East, Guelph",Guelph,,,pizza,OpenStreetMap,1,Unknown863,Unknown863@gmail.com
Stacked Pancake & Breakfast House,"20 Woodlawn Road East, Guelph",Guelph,,,breakfast,OpenStreetMap,1,Unknown864,Unknown864@gmail.com
Golden Fish & Chips,,Guelph,,,restaurant,OpenStreetMap,1,Unknown865,Unknown865@gmail.com
Starberry Cafe,"450 Woodlawn Road West, Guelph",Guelph,(519) 821-0003,www.starberrycafe.com,cafe,OpenStreetMap,1,Unknown866,Unknown866@gmail.com
Romero's Restaurant,,Guelph,,,italian,OpenStreetMap,1,Unknown867,Unknown867@gmail.com
Neighbours Coffee,"80 Imperial Road South, Guelph",Guelph,,,coffee shop,OpenStreetMap,1,Unknown868,Unknown868@gmail.com
Mr. Sub,,Guelph,(519) 822-2820,,sandwich,OpenStreetMap,1,Unknown869,Unknown869@gmail.com
Pho Saigon,,Guelph,,,vietnamese,OpenStreetMap,1,Unknown870,Unknown870@gmail.com
Old Fashioned Deli,,Guelph,,,deli,OpenStreetMap,1,Unknown871,Unknown871@gmail.com
Buns Master,,Guelph,,,bakery,OpenStreetMap,1,Unknown872,Unknown872@gmail.com
Zest Cafe,"650 Woodlawn Road West, Guelph",Guelph,,,cafe,OpenStreetMap,1,Unknown873,Unknown873@gmail.com
Osmow's,,Guelph,,,"mediterranean, shawarma",OpenStreetMap,1,Unknown874,Unknown874@gmail.com
Sol Bakery,"160 MacDonell Street, Guelph",Guelph,,,"coffee shop, wine, sandwich",OpenStreetMap,1,Unknown875,Unknown875@gmail.com
City Pizza,,Guelph,,,pizza,OpenStreetMap,1,Unknown876,Unknown876@gmail.com
RJ’s Sports Bar & Grill,"253 Woodlawn Road West, Guelph",Guelph,,,restaurant,OpenStreetMap,1,Unknown877,Unknown877@gmail.com
Denny's,"327 Woodlawn Road West, Guelph",Guelph,(519) 763-9464,https://www.dennys.ca/,american,OpenStreetMap,1,Unknown878,Unknown878@gmail.com
COBS Bread,"1005 Paisley Road, Guelph",Guelph,,,bakery,OpenStreetMap,1,Unknown879,Unknown879@gmail.com
Guelph BBQ,"650 Scottsdale Drive, Guelph",Guelph,(519) 823-8181,https://guelphbbq.com/,chinese,OpenStreetMap,1,Unknown880,Unknown880@gmail.com
Polestar Hearth,"535 Woolwich Street, Guelph",Guelph,(519) 265-4300,http://www.polestarhearth.com,bakery,OpenStreetMap,1,Unknown881,Unknown881@gmail.com
Menchie's,,Guelph,,,frozen yogurt,OpenStreetMap,1,Unknown882,Unknown882@gmail.com
Twice The Deal Pizza & Wings,"715 Wellington Street West, Guelph",Guelph,,,pizza,OpenStreetMap,1,Unknown883,Unknown883@gmail.com
Canadian Grill,"340 Woodlawn Road West, Guelph",Guelph,,,"american, lebanese",OpenStreetMap,1,Unknown884,Unknown884@gmail.com
San Francisco Panini,"485 Silvercreek Parkway North, Guelph",Guelph,,,sandwich,OpenStreetMap,1,Unknown885,Unknown885@gmail.com
Coffee Time,,Guelph,,,coffee shop,OpenStreetMap,1,Unknown886,Unknown886@gmail.com
Chocolats Favoris,20 Clair Road West,Guelph,(519) 826-0808,,chocolate,OpenStreetMap,1,Unknown887,Unknown887@gmail.com
Kenzo,,Guelph,,,japanese,OpenStreetMap,1,Unknown888,Unknown888@gmail.com
Pizza Nova,,Guelph,,,pizza,OpenStreetMap,1,Unknown889,Unknown889@gmail.com
Pierogi House,"5 Clair Road West, Guelph",Guelph,,https://www.pierogihouse.ca,polish,OpenStreetMap,1,Unknown890,Unknown890@gmail.com
Shoeless Joe's,,Guelph,,https://www.shoelessjoes.ca/,grill,OpenStreetMap,1,Unknown891,Unknown891@gmail.com
Mir Zinger Chick,,Guelph,,,restaurant,OpenStreetMap,1,Unknown892,Unknown892@gmail.com
Paghman Kabob,"650 Scottsdale Drive, Guelph",Guelph,(519) 265-2221,,"afghan, pizza",OpenStreetMap,1,Unknown893,Unknown893@gmail.com
Gotcha Bubble Tea,"650 Scottsdale Drive, Guelph",Guelph,(519) 288-6868,,bubble tea,OpenStreetMap,1,Unknown894,Unknown894@gmail.com
Fluffy Glaze,"650 Scottsdale Drive, Guelph",Guelph,,,donut,OpenStreetMap,1,Unknown895,Unknown895@gmail.com
Impero Bar & Grill,"219 Silvercreek Parkway North, Guelph",Guelph,,https://silvercreeks360.ca/,"american, burger",OpenStreetMap,1,Unknown896,Unknown896@gmail.com
Puffle Cafe,"219 Silvercreek Parkway North, Guelph",Guelph,(519) 265-2200,https://pufflecafe.store/,"ice cream, coffee shop, dessert",OpenStreetMap,1,Unknown897,Unknown897@gmail.com
The Nguyen's,"400 Speedvale Avenue West, Guelph",Guelph,,https://thenguyens.ca/,vietnamese,OpenStreetMap,1,Unknown898,Unknown898@gmail.com
Warka Tree,75 Willow Road,Guelph,(226) 909-0541,https://warkatreerestaurant.com,"ethiopian, canadian",OpenStreetMap,1,Unknown899,Unknown899@gmail.com
Adulis Caffe,,Guelph,,,cafe,OpenStreetMap,1,Unknown900,Unknown900@gmail.com
Lovely Pao,"355 Elmira Road North, Guelph",Guelph,(519) 821-3181,,filipino,OpenStreetMap,1,Unknown901,Unknown901@gmail.com
State & Main,,Guelph,,,american,OpenStreetMap,1,Unknown902,Unknown902@gmail.com
San Francisco Panini,"20 Cowan Place, Guelph",Guelph,,,sandwich,OpenStreetMap,1,Unknown903,Unknown903@gmail.com
Twice the Deal Pizza & Wings,,Guelph,,,pizza,OpenStreetMap,1,Unknown904,Unknown904@gmail.com
Philthy Philly's,,Guelph,,,sandwich,OpenStreetMap,1,Unknown905,Unknown905@gmail.com
La Cucina,,Guelph,,,italian,OpenStreetMap,1,Unknown906,Unknown906@gmail.com
Southern Fried Chicken,,Guelph,,,chicken,OpenStreetMap,1,Unknown907,Unknown907@gmail.com
Yeeros,,Guelph,,,greek,OpenStreetMap,1,Unknown908,Unknown908@gmail.com
Fat Bastard Burrito,,Guelph,,,mexican,OpenStreetMap,1,Unknown909,Unknown909@gmail.com
Eric the Baker,"46 Carden Street, Guelph",Guelph,,,bakery,OpenStreetMap,1,Unknown910,Unknown910@gmail.com
Planet Bean Coffee,"2 Wyndham Street North, Guelph",Guelph,,https://planetbeancoffee.com/,coffee shop,OpenStreetMap,1,Unknown911,Unknown911@gmail.com
Bombay Kitchen,,Guelph,,,indian,OpenStreetMap,1,Unknown912,Unknown912@gmail.com
Tangy & Tasty Shawarma,"75 MacDonell Street, Guelph",Guelph,,http://www.tangytastyguelph.com/,restaurant,OpenStreetMap,1,Unknown913,Unknown913@gmail.com
York Rd Kitchen & Chocolate Bar,"648 York Road, Guelph",Guelph,,,restaurant,OpenStreetMap,1,Unknown914,Unknown914@gmail.com
Coco Chicken,"71 Macdonell Street, Guelph",Guelph,(519) 780-2959,,chicken,OpenStreetMap,1,Unknown915,Unknown915@gmail.com
Eat Thai,80 Macdonell Street,Guelph,(519) 826-6709,http://www.eatthai.ca/,thai,OpenStreetMap,1,Unknown916,Unknown916@gmail.com
Western Burgers & Steaks,,Guelph,,,restaurant,OpenStreetMap,1,Unknown917,Unknown917@gmail.com
My Kitty Cafe,"117 Wyndham Street North, Guelph",Guelph,(226) 979-5775,https://mykittycafe.com/,cafe,OpenStreetMap,1,Unknown918,Unknown918@gmail.com
Diana Downtown,"141 Wyndham Street North, Guelph",Guelph,(519) 836-3460,https://www.dianadowntown.com/,indian,OpenStreetMap,1,Unknown919,Unknown919@gmail.com
Double Double Pizza & Wings,,Guelph,,,pizza,OpenStreetMap,1,Unknown920,Unknown920@gmail.com
Thai Villa Cuisine,666 Woolwich Street,Guelph,(519) 822-5346,https://thaivilla.ca/,thai,OpenStreetMap,1,Unknown921,Unknown921@gmail.com
Vienna,,Guelph,,,restaurant,OpenStreetMap,1,Unknown922,Unknown922@gmail.com
Crafty Ramen,17 Macdonell Street,Guelph,,https://craftyramen.com/,ramen,OpenStreetMap,1,Unknown923,Unknown923@gmail.com
The Common,"28 Wilson Street, Guelph",Guelph,,,coffee shop,OpenStreetMap,1,Unknown924,Unknown924@gmail.com
K-Bop Korean BBQ In a Box,"20 Wyndham Street North, Guelph",Guelph,,,korean,OpenStreetMap,1,Unknown925,Unknown925@gmail.com
Gin Mill,"107 Wyndham Street North, Guelph",Guelph,,,restaurant,OpenStreetMap,1,Unknown926,Unknown926@gmail.com
Spanky's BBQ,"10 Woodlawn Road East, Guelph",Guelph,,,restaurant,OpenStreetMap,1,Unknown927,Unknown927@gmail.com
Cavan Coffee,"1467 Gordon Street S, Guelph",Guelph,(519) 265-9144,https://cavan.coffee/,cafe,OpenStreetMap,1,Unknown928,Unknown928@gmail.com
Retour Bistro,"150 Wellington Street East, Guelph",Guelph,,,lebanese,OpenStreetMap,1,Unknown929,Unknown929@gmail.com
Blue Chopstix,"219 Silvercreek Parkway North, Guelph",Guelph,(519) 265-7555,https://www.bluechopstix.com/,"chinese, thai",OpenStreetMap,1,Unknown930,Unknown930@gmail.com
Victoria's Pizza,218 Silvercreek Parkway North,Guelph,(519) 766-4222,https://victoriaspizzaguelph.com/,pizza,OpenStreetMap,1,Unknown931,Unknown931@gmail.com
Meltwich Food Co.,,Guelph,,,sandwich,OpenStreetMap,1,Unknown932,Unknown932@gmail.com
Shawarma Fusion,"130 Silvercreek Parkway North, Guelph",Guelph,,,kebab,OpenStreetMap,1,Unknown933,Unknown933@gmail.com
Captain Jack's,"450 Woodlawn Road West, Guelph",Guelph,(519) 826-7444,https://www.captainjacks-restaurant.com/,fish and chips,OpenStreetMap,1,Unknown934,Unknown934@gmail.com
Pho Kinh Do,"650 Woodlawn Road West, Guelph",Guelph,(519) 780-1144,,"vietnamese, thai",OpenStreetMap,1,Unknown935,Unknown935@gmail.com
Ben Thanh,,Guelph,,,"vietnamese, thai",OpenStreetMap,1,Unknown936,Unknown936@gmail.com
Which Craft,91 Wyndham Street North,Guelph,(519) 766-9515,https://whichcraftguelph.ca/,barbecue,OpenStreetMap,1,Unknown937,Unknown937@gmail.com
Buon Gusto,,Guelph,,,italian,OpenStreetMap,1,Unknown938,Unknown938@gmail.com
Wimpy's Diner,"25 Wyndham Street North, Guelph",Guelph,,,diner,OpenStreetMap,1,Unknown939,Unknown939@gmail.com
Osmow's,"19 Wyndham Street North, Guelph",Guelph,(519) 836-4747,https://osmows.com/,"mediterranean, shawarma",OpenStreetMap,1,Unknown940,Unknown940@gmail.com
Lisa's Cookhouse,781 York Rd Guelph ON N1E 6N1,Guelph,(519) 716-6325,http://www.facebook.com/15024,,YellowPages.ca,1,Unknown941,Unknown941@gmail.com
Osmow's Grill Shawarma,15 Wyndham St N Guelph ON N1H 4E4,Guelph,(519) 836-4747,,,YellowPages.ca,1,Unknown942,Unknown942@gmail.com
Jackson E L,29 Barton St Guelph ON N1H 1M4,Guelph,(519) 341-9991,,,YellowPages.ca,1,Unknown943,Unknown943@gmail.com
Boom Candy,142 Martin Ross Ave North York ON M3J 2L4,Guelph,(416) 800-4314,,,YellowPages.ca,1,Unknown944,Unknown944@gmail.com
The Candy Machine,653 Dupont St Toronto ON M6G 1Z4,Guelph,(905) 531-8872,,,YellowPages.ca,1,Unknown945,Unknown945@gmail.com
Sugar Sugar Candy Store,675 St Clair Ave W Toronto ON M6C 1A7,Guelph,(416) 531-1555,http://www.facebook.com/246559152358635,,YellowPages.ca,1,Unknown946,Unknown946@gmail.com
LOLcandy,113 Dolomite Dr North York ON M3J 2N1,Guelph,(416) 854-4383,http://www.LOLcandy.com/,,YellowPages.ca,1,Unknown947,Unknown947@gmail.com
Beschle Chocolatier Suisse,1 Yorkdale Rd Toronto ON M6A 3C2,Guelph,(416) 970-4777,http://www.facebook.com/678644702273843,,YellowPages.ca,1,Unknown948,Unknown948@gmail.com
The Candy Bar,849 College St Toronto ON M6H 1A1,Guelph,(416) 532-0123,http://www.thecandybar.ca/,,YellowPages.ca,1,Unknown949,Unknown949@gmail.com
Decarm Health,888 College St Toronto ON M6H 1A3,Guelph,(416) 535-8844,http://www.facebook.com/291770347910697,,YellowPages.ca,1,Unknown950,Unknown950@gmail.com
Twisted Sisters Gourmet Pretzels & Treats,3-40 Kodiak Cres North York ON M3J 3G5,Guelph,(416) 662-7488,http://www.twistedsisters.ca/,,YellowPages.ca,1,Unknown951,Unknown951@gmail.com
Amazing Biscotti Co,1 Steven Ave North York ON M6B 3L7,Guelph,(416) 785-5764,http://www.facebook.com/194364520946686,,YellowPages.ca,1,Unknown952,Unknown952@gmail.com
Essen Vending Inc,206-150 Neptune Dr Toronto ON M6A 2Y9,Guelph,(416) 830-6993,https://www.facebook.com/Essen-Vending-Inc-241240445905357/,,YellowPages.ca,1,Unknown953,Unknown953@gmail.com
